vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue;Time in system
18657;1.0;7969.4071918838445;0.3864412306751579;7969.4071918838445;7969.4071918838445;7969.793633114519;0.0;0.38644123067479086
18658;1.0;7969.443969172315;9.473970750416566;7969.443969172315;7969.443969172315;7978.917939922731;0.0;9.473970750416811
18659;1.0;7969.741674580982;1.8801860781139117;7969.741674580982;7969.741674580982;7971.6218606590965;0.0;1.880186078114093
18660;1.0;7970.697439532141;41.69615397905394;7970.697439532141;7970.697439532141;8012.393593511195;0.0;41.69615397905363
18661;1.0;7971.657976452397;2.6035477965436873;7971.657976452397;7971.657976452397;7974.26152424894;0.0;2.603547796543353
18662;1.0;7971.727923649004;18.628046887661014;7971.727923649004;7971.727923649004;7990.355970536665;0.0;18.628046887661185
18663;1.0;7971.880846174647;2.896717696582635;7971.880846174647;7971.880846174647;7974.777563871229;0.0;2.8967176965825274
18664;1.0;7973.4072354514965;17.647332091997104;7973.4072354514965;7973.4072354514965;7991.054567543493;0.0;17.64733209199676
18665;1.0;7973.857451477532;8.055530240091478;7973.857451477532;7973.857451477532;7981.912981717624;0.0;8.055530240091684
18666;1.0;7974.78742425186;2.6609660928622563;7974.78742425186;7974.78742425186;7977.448390344723;0.0;2.660966092862509
18667;1.0;7975.917193971884;6.362919931980185;7975.917193971884;7975.917193971884;7982.280113903865;0.0;6.3629199319802865
18668;1.0;7976.132806389541;7.009261273199219;7976.132806389541;7976.132806389541;7983.14206766274;0.0;7.009261273199627
18669;1.0;7977.415030751633;6.123135797631035;7977.415030751633;7977.415030751633;7983.538166549264;0.0;6.123135797631221
18670;1.0;7980.394317899187;3.011856015296421;7980.394317899187;7980.394317899187;7983.406173914484;0.0;3.011856015296871
18671;1.0;7981.164045087446;12.255879880657467;7981.164045087446;7981.164045087446;7993.419924968103;0.0;12.25587988065763
18672;1.0;7981.4936205318245;3.793968371227955;7981.4936205318245;7981.4936205318245;7985.287588903053;0.0;3.7939683712284022
18673;1.0;7982.205491128009;8.298176153589544;7982.205491128009;7982.205491128009;7990.503667281599;0.0;8.298176153589338
18674;1.0;7982.246562170092;3.0781809162658904;7982.246562170092;7982.246562170092;7985.3247430863585;0.0;3.0781809162663194
18675;1.0;7982.79849236624;16.422253470392924;7982.79849236624;7982.79849236624;7999.220745836633;0.0;16.422253470393116
