vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue
88;1.0;0.7203674234240739;0.9055605009629242;0.7203674234240739;0.7203674234240739;1.625927924386998;0.0
89;1.0;0.7664788611782993;4.180265248541646;0.7664788611782993;0.7664788611782993;4.946744109719946;0.0
90;1.0;0.8537145336769449;16.963389239988544;0.8537145336769449;0.8537145336769449;17.81710377366549;0.0
91;1.0;1.1031262897833238;27.702713945642436;1.1031262897833238;1.1031262897833238;28.80584023542576;0.0
92;1.0;1.5596425488548313;2.9998839368537302;1.5596425488548313;1.5596425488548313;4.559526485708561;0.0
93;1.0;2.204459430988775;11.780104267014627;2.204459430988775;2.204459430988775;13.984563698003402;0.0
94;1.0;2.4854583086104163;21.034303042461048;2.4854583086104163;2.4854583086104163;23.519761351071462;0.0
95;1.0;4.05950927110107;7.57201467692321;4.05950927110107;4.05950927110107;11.631523948024281;0.0
96;1.0;4.714656080367941;3.3381688980920954;4.714656080367941;4.714656080367941;8.052824978460038;0.0
97;1.0;4.797018014603464;4.716524276164957;4.797018014603464;4.797018014603464;9.51354229076842;0.0
98;1.0;5.675492297971628;8.164528923984776;5.675492297971628;5.675492297971628;13.840021221956404;0.0
99;1.0;6.0456494857655105;0.8198860926351096;6.0456494857655105;6.0456494857655105;6.86553557840062;0.0
100;1.0;6.082910994010698;5.025071505193848;6.082910994010698;6.082910994010698;11.107982499204546;0.0
101;1.0;6.154073795813505;4.316803680363089;6.154073795813505;13.73309597977978;18.04989966014287;1.0
102;1.0;6.677666657289417;6.707353472624758;6.677666657289417;19.016633343534618;25.723986816159375;1.0
103;1.0;7.029479286650609;4.48020057877142;7.029479286650609;26.922456028679395;31.402656607450815;1.0
104;1.0;7.639654949456526;1.415756637139192;7.639654949456526;7.639654949456526;9.055411586595717;0.0
105;1.0;7.677849168365295;8.01783425511123;7.677849168365295;36.662399767973945;44.68023402308518;1.0
106;1.0;7.801582226672216;12.518763361754239;7.801582226672216;36.97715337769148;49.49591673944572;1.0
107;1.0;7.839915228203776;2.905799190655597;7.839915228203776;54.66041399438427;57.56621318503987;1.0
108;1.0;8.100752966796245;29.8958491630977;8.100752966796245;54.66041399438427;84.55626315748196;1.0
109;1.0;8.2695022622489;4.089863004470742;8.2695022622489;8.2695022622489;12.359365266719642;0.0
110;1.0;8.673199269613635;3.2680041799692017;8.673199269613635;79.19807676956302;82.46608094953221;1.0
111;1.0;8.815386619476275;11.769052326792398;8.815386619476275;83.16397755935908;94.93302988615147;1.0
112;1.0;9.675679852812534;4.205819205261866;9.675679852812534;89.7984786554341;94.00429786069596;1.0
113;1.0;9.880960063860103;1.715548184990394;9.880960063860103;9.880960063860103;11.596508248850498;0.0
114;1.0;10.649075551934114;1.5521053073362827;10.649075551934114;10.649075551934114;12.201180859270398;0.0
115;1.0;10.793594095900524;2.8932943060088;10.793594095900524;89.7984786554341;92.6917729614429;1.0
116;1.0;10.860970992169431;0.5128859654845997;10.860970992169431;90.93929032618286;91.45217629166746;1.0
117;1.0;10.908434374404324;12.859420263693126;10.908434374404324;0.0;0.0;1.0
118;1.0;11.431665258508774;1.0667840158956514;11.431665258508774;0.0;0.0;1.0
119;1.0;11.713466029799998;35.1556412043079;11.713466029799998;11.713466029799998;46.869107234107894;0.0
120;1.0;13.73309597977978;11.46725846099068;13.73309597977978;13.73309597977978;25.20035444077046;0.0
121;1.0;13.82225466946827;13.81796983956784;13.82225466946827;13.82225466946827;27.64022450903611;0.0
122;1.0;14.674957161396415;12.034981423184338;14.674957161396415;14.674957161396415;26.709938584580755;0.0
123;1.0;15.013537177949194;1.697883168350215;15.013537177949194;15.013537177949194;16.71142034629941;0.0
124;1.0;15.16511731055502;0.49986586541393563;15.16511731055502;15.16511731055502;15.664983175968956;0.0
125;1.0;15.261789107782889;8.049626459790515;15.261789107782889;0.0;0.0;1.0
126;1.0;15.48419391851656;4.734950315965374;15.48419391851656;0.0;0.0;1.0
127;1.0;15.98216232350792;6.748598540017366;15.98216232350792;0.0;0.0;1.0
128;1.0;16.0620699410883;2.8959820934245393;16.0620699410883;16.0620699410883;18.95805203451284;0.0
129;1.0;17.31851338344932;18.59134492480483;17.31851338344932;0.0;0.0;1.0
130;1.0;17.515564315456217;2.758762597769404;17.515564315456217;17.515564315456217;20.27432691322562;0.0
131;1.0;18.282443527547404;7.708335173604119;18.282443527547404;0.0;0.0;1.0
132;1.0;19.016633343534618;2.077166029319847;19.016633343534618;19.016633343534618;21.093799372854466;0.0
133;1.0;19.104610317897176;1.566384767325904;19.104610317897176;19.104610317897176;20.67099508522308;0.0
134;1.0;19.17320657172421;0.7635320813137518;19.17320657172421;0.0;0.0;1.0
135;1.0;19.284207569354642;34.01296121969653;19.284207569354642;0.0;0.0;1.0
136;1.0;19.468333955805345;4.220768428634937;19.468333955805345;0.0;0.0;1.0
137;1.0;21.174686029272582;8.862491651486325;21.174686029272582;0.0;0.0;1.0
138;1.0;21.21030305781689;13.49590191717655;21.21030305781689;21.21030305781689;34.70620497499344;0.0
139;1.0;21.652776872069943;1.6795265278542375;21.652776872069943;21.652776872069943;23.33230339992418;0.0
140;1.0;21.92497424970731;14.317153032211406;21.92497424970731;21.92497424970731;36.24212728191872;0.0
141;1.0;23.64572210580115;4.415998247054587;23.64572210580115;0.0;0.0;1.0
142;1.0;23.851704816876588;1.6403374176182621;23.851704816876588;23.851704816876588;25.49204223449485;0.0
143;1.0;24.233415353830495;2.0701392437037405;24.233415353830495;24.233415353830495;26.303554597534234;0.0
144;1.0;24.91843773580499;16.4731362503102;24.91843773580499;0.0;0.0;1.0
145;1.0;26.492051299953427;8.28719814087513;26.492051299953427;0.0;0.0;1.0
146;1.0;26.922456028679395;3.9075326977086946;26.922456028679395;26.922456028679395;30.82998872638809;0.0
147;1.0;26.958170475850036;2.140756836667235;26.958170475850036;26.958170475850036;29.098927312517272;0.0
148;1.0;27.294034559038383;18.94465280075762;27.294034559038383;27.294034559038383;46.238687359796;0.0
149;1.0;27.91803591103797;11.600754770737941;27.91803591103797;27.91803591103797;39.51879068177591;0.0
